call_id                             , speaker , text                                                                                                                                                                                                 , stime, etime
695b8667-5b26-45bb-8fbc-cc57fc8ce387, Customer, "Sure, it's July 15, 1990."                                                                                                                                                                          ,  23.0,  25.0
695b8667-5b26-45bb-8fbc-cc57fc8ce387, Agent   , Thank you for that information. Can you also confirm your current address for me?                                                                                                                    ,  24.0,  32.0
695b8667-5b26-45bb-8fbc-cc57fc8ce387, Customer, "Yes, it's 123 Maple Street, Springfield."                                                                                                                                                           ,  33.0,  36.0
695b8667-5b26-45bb-8fbc-cc57fc8ce387, Agent   , Great! I can confirm your account. You currently have an outstanding balance of $250. How would you like to proceed with this?                                                                       ,  35.0,  45.0
695b8667-5b26-45bb-8fbc-cc57fc8ce387, Customer, I can pay $100 now and the rest later.                                                                                                                                                               ,  46.0,  50.0
695b8667-5b26-45bb-8fbc-cc57fc8ce387, Agent   , That sounds reasonable. I can help you with that payment. Would you like to make the payment via credit card or bank transfer?                                                                       ,  49.0,  60.0
695b8667-5b26-45bb-8fbc-cc57fc8ce387, Customer, I prefer to use my credit card.                                                                                                                                                                      ,  61.0,  64.0
695b8667-5b26-45bb-8fbc-cc57fc8ce387, Agent   , "Alright, I’ll guide you through the process. Can you please provide your credit card number?"                                                                                                       ,  65.0,  73.0
695b8667-5b26-45bb-8fbc-cc57fc8ce387, Customer, "Yes, it's 4111 1111 1111 1111."                                                                                                                                                                     ,  74.0,  78.0
695b8667-5b26-45bb-8fbc-cc57fc8ce387, Agent   , Thank you! I will process that payment for $100 now. You will receive a confirmation shortly.                                                                                                        ,  79.0,  88.0
695b8667-5b26-45bb-8fbc-cc57fc8ce387, Customer, Thank you for your help!                                                                                                                                                                             ,  89.0,  92.0
695b8667-5b26-45bb-8fbc-cc57fc8ce387, Agent   , You're welcome! Have a great day!                                                                                                                                                                    ,  93.0,  97.0
69e752fa-63f2-408e-9664-7b779b39b518, Agent   , "Hello, this is Mark calling from Delta Collections. How are you today?"                                                                                                                             ,   0.0,   7.0
69e752fa-63f2-408e-9664-7b779b39b518, Customer, "I'm doing okay, thanks. What’s this about?"                                                                                                                                                         ,   7.5,  11.0
69e752fa-63f2-408e-9664-7b779b39b518, Agent   , "I’m calling regarding your account with Freshbank. Before we proceed, could you please verify your date of birth?"                                                                                  ,  10.5,  22.0
69e752fa-63f2-408e-9664-7b779b39b518, Customer, "Sure, it’s April 12, 1985."                                                                                                                                                                         ,  21.0,  24.0
69e752fa-63f2-408e-9664-7b779b39b518, Agent   , Thank you. Can you also confirm your current address?                                                                                                                                                ,  23.0,  28.0
69e752fa-63f2-408e-9664-7b779b39b518, Customer, "Yes, it's 123 Main Street, Springfield."                                                                                                                                                            ,  27.0,  31.0
69e752fa-63f2-408e-9664-7b779b39b518, Agent   , Thank you for that information. You currently have an outstanding balance of $250. How would you like to handle this?                                                                                ,  30.0,  42.0
69e752fa-63f2-408e-9664-7b779b39b518, Customer, I’d like to set up a payment plan.                                                                                                                                                                   ,  41.0,  46.0
69e752fa-63f2-408e-9664-7b779b39b518, Agent   , Of course. We can set up a plan over the next three months. Does that work for you?                                                                                                                  ,  45.0,  58.0
69e752fa-63f2-408e-9664-7b779b39b518, Customer, "Yes, that sounds good."                                                                                                                                                                             ,  57.0,  60.0
69e752fa-63f2-408e-9664-7b779b39b518, Agent   , Perfect! I’ll send you the details via email. Thank you for your time today.                                                                                                                         ,  59.0,  68.0
69e752fa-63f2-408e-9664-7b779b39b518, Customer, "Thanks, I appreciate it."                                                                                                                                                                           ,  67.0,  70.0
69e752fa-63f2-408e-9664-7b779b39b518, Agent   , You’re welcome! Have a great day!                                                                                                                                                                    ,  69.0,  75.0
69e752fa-63f2-408e-9664-7b779b39b518, Customer, "You too, bye!"                                                                                                                                                                                      ,  74.0,  78.0
6aa42a81-2d58-4f54-a02a-b73d8457c53d, Agent   , "Hello, this is Mark from XYZ Debt Collection. Am I speaking with Sarah Johnson?"                                                                                                                    ,   0.0,   8.0
6aa42a81-2d58-4f54-a02a-b73d8457c53d, Customer, "Yes, this is Sarah. What is this about?"                                                                                                                                                            ,   8.5,  12.0
6aa42a81-2d58-4f54-a02a-b73d8457c53d, Agent   , "I'm reaching out regarding an outstanding balance on your account. Before I proceed, can you please verify your date of birth?"                                                                     ,  12.0,  22.0
6aa42a81-2d58-4f54-a02a-b73d8457c53d, Customer, "Sure, it's June 15, 1990."                                                                                                                                                                          ,  22.2,  25.0
6aa42a81-2d58-4f54-a02a-b73d8457c53d, Agent   , "Thank you, Sarah. Can you also confirm your current address for security purposes?"                                                                                                                 ,  25.1,  32.0
6aa42a81-2d58-4f54-a02a-b73d8457c53d, Customer, "Yes, I live at 123 Elm Street, Springfield."                                                                                                                                                        ,  32.5,  36.0
6aa42a81-2d58-4f54-a02a-b73d8457c53d, Agent   , "Great, thank you for the information. You currently have a balance of $250. How would you like to settle this today?"                                                                               ,  36.1,  45.0
6aa42a81-2d58-4f54-a02a-b73d8457c53d, Customer, Can I pay that online?                                                                                                                                                                               ,  45.5,  48.0
6aa42a81-2d58-4f54-a02a-b73d8457c53d, Agent   , "Absolutely, you can pay through our secure website. Do you need assistance with the link?"                                                                                                          ,  48.2,  56.0
6aa42a81-2d58-4f54-a02a-b73d8457c53d, Customer, "Yes, please, that would be helpful."                                                                                                                                                                ,  56.5,  59.0
6aa42a81-2d58-4f54-a02a-b73d8457c53d, Agent   , I'll send you a link via email. Could you please confirm your email address?                                                                                                                         ,  59.1,  65.0
6aa42a81-2d58-4f54-a02a-b73d8457c53d, Customer, It's sarah.johnson@email.com.                                                                                                                                                                        ,  65.2,  68.0
6aa42a81-2d58-4f54-a02a-b73d8457c53d, Agent   , Got it. You'll receive the link shortly. Thank you for your cooperation today.                                                                                                                       ,  68.3,  74.0
6aa42a81-2d58-4f54-a02a-b73d8457c53d, Customer, Thank you for your help!                                                                                                                                                                             ,  74.5,  76.0
6aa42a81-2d58-4f54-a02a-b73d8457c53d, Agent   , "You're welcome, Sarah. Have a great day!"                                                                                                                                                           ,  76.2,  80.0
6c896881-40f4-41ae-85c3-aebf302976a5, Agent   , "Hello, is this Mr. Thompson?"                                                                                                                                                                       ,   0.0,   4.0
6c896881-40f4-41ae-85c3-aebf302976a5, Customer, "Yes, this is he. Who's calling?"                                                                                                                                                                    ,   5.0,   9.0
6c896881-40f4-41ae-85c3-aebf302976a5, Agent   , This is Sarah from XYZ Collections. I'm calling regarding your account. Can you please verify your date of birth?                                                                                    ,   8.0,  19.0
6c896881-40f4-41ae-85c3-aebf302976a5, Customer, "Sure, it's June 15, 1985."                                                                                                                                                                          ,  20.0,  23.0
6c896881-40f4-41ae-85c3-aebf302976a5, Agent   , Thank you for that information. Can you also confirm your current address for security purposes?                                                                                                     ,  22.0,  34.0
6c896881-40f4-41ae-85c3-aebf302976a5, Customer, "It's 123 Main St, Springfield."                                                                                                                                                                     ,  35.0,  39.0
6c896881-40f4-41ae-85c3-aebf302976a5, Agent   , "Great, thank you. I can now discuss your account. You currently have an outstanding balance of $250."                                                                                               ,  38.0,  49.0
6c896881-40f4-41ae-85c3-aebf302976a5, Customer, "I see, what are my options for payment?"                                                                                                                                                            ,  50.0,  54.0
6c896881-40f4-41ae-85c3-aebf302976a5, Agent   , You can pay in full today or set up a payment plan. What would work best for you?                                                                                                                    ,  53.0,  62.0
6c896881-40f4-41ae-85c3-aebf302976a5, Customer, I think I can pay half today and the rest next month.                                                                                                                                                ,  61.0,  65.0
6c896881-40f4-41ae-85c3-aebf302976a5, Agent   , That sounds good. I can set that up for you. Would you like to use the same payment method as last time?                                                                                             ,  64.0,  76.0
6c896881-40f4-41ae-85c3-aebf302976a5, Customer, "Yes, that works for me."                                                                                                                                                                            ,  75.0,  78.0
6c896881-40f4-41ae-85c3-aebf302976a5, Agent   , Perfect! Your payment plan is set. Thank you for taking the time to resolve this.                                                                                                                    ,  77.0,  87.0
6c896881-40f4-41ae-85c3-aebf302976a5, Customer, Thank you for your help!                                                                                                                                                                             ,  86.0,  90.0
6ca65973-5d6f-4ae8-824d-691263af7c22, Agent   , "Hello, this is Mark from XYZ Collections. How are you today?"                                                                                                                                       ,   0.0,   6.0
6ca65973-5d6f-4ae8-824d-691263af7c22, Customer, "I'm fine, but I don’t appreciate these calls. What's this about?"                                                                                                                                   ,   6.5,  12.0
6ca65973-5d6f-4ae8-824d-691263af7c22, Agent   , I understand your frustration. I'm calling regarding your outstanding balance with your credit account.                                                                                              ,  11.0,  19.0
6ca65973-5d6f-4ae8-824d-691263af7c22, Customer, "Look, I've requested multiple times to be placed on your do not call list."                                                                                                                         ,  18.0,  23.0
6ca65973-5d6f-4ae8-824d-691263af7c22, Agent   , I sincerely apologize for the inconvenience. Let me take care of that for you right now.                                                                                                             ,  22.0,  30.0
6ca65973-5d6f-4ae8-824d-691263af7c22, Customer, Thank you. I just don’t want to be disturbed anymore.                                                                                                                                                ,  29.0,  35.0
6ca65973-5d6f-4ae8-824d-691263af7c22, Agent   , "I completely understand, and I will ensure your number is added to the do not call list."                                                                                                           ,  34.0,  44.0
6ca65973-5d6f-4ae8-824d-691263af7c22, Customer, Great. Please make sure it’s done.                                                                                                                                                                   ,  43.0,  48.0
6ca65973-5d6f-4ae8-824d-691263af7c22, Agent   , "Absolutely, it will be processed immediately. Thank you for your understanding."                                                                                                                    ,  47.0,  55.0
6d0dd32e-cc1e-4624-88f9-2bb70db56f1c, Agent   , "Hello, this is Mark from XYZ Collections. How are you today?"                                                                                                                                       ,   0.0,   7.0
6d0dd32e-cc1e-4624-88f9-2bb70db56f1c, Customer, "I'm okay, thanks. What is this about?"                                                                                                                                                              ,   6.5,  10.0
6d0dd32e-cc1e-4624-88f9-2bb70db56f1c, Agent   , "I'm calling regarding an outstanding balance on your account. Before I provide any details, could you please verify your date of birth?"                                                            ,   9.0,  20.0
6d0dd32e-cc1e-4624-88f9-2bb70db56f1c, Customer, "Sure, it's February 14, 1990."                                                                                                                                                                      ,  19.0,  23.0
6d0dd32e-cc1e-4624-88f9-2bb70db56f1c, Agent   , Thank you for that. Can you also confirm your current address for security purposes?                                                                                                                 ,  22.0,  30.0
6d0dd32e-cc1e-4624-88f9-2bb70db56f1c, Customer, "Yes, it's 123 Maple Street, Springfield."                                                                                                                                                           ,  29.0,  34.0
6d0dd32e-cc1e-4624-88f9-2bb70db56f1c, Agent   , Great! I appreciate your cooperation. You currently have a balance of $250 due. How would you like to proceed with the payment?                                                                      ,  33.0,  45.0
6d0dd32e-cc1e-4624-88f9-2bb70db56f1c, Customer, I can pay half of that amount today.                                                                                                                                                                 ,  44.0,  50.0
6d0dd32e-cc1e-4624-88f9-2bb70db56f1c, Agent   , "That sounds good. So, you'd like to pay $125 today. Would you prefer to do that over the phone or online?"                                                                                          ,  49.0,  62.0
6d0dd32e-cc1e-4624-88f9-2bb70db56f1c, Customer, I would prefer to do it online.                                                                                                                                                                      ,  61.0,  64.0
6d0dd32e-cc1e-4624-88f9-2bb70db56f1c, Agent   , Perfect! I will send you a link to complete the payment. Thank you for your time today.                                                                                                              ,  63.0,  74.0
6d0dd32e-cc1e-4624-88f9-2bb70db56f1c, Customer, "Thank you, Mark."                                                                                                                                                                                   ,  73.0,  75.0
6d0dd32e-cc1e-4624-88f9-2bb70db56f1c, Agent   , You're welcome! Have a great day!                                                                                                                                                                    ,  74.0,  80.0
6e8d1602-d83d-4c06-8144-2f77ededeb7e, Agent   , "Hello, is this David?"                                                                                                                                                                              ,   0.0,   5.0
6e8d1602-d83d-4c06-8144-2f77ededeb7e, Customer, "Yes, this is David. Who's calling?"                                                                                                                                                                 ,   5.2,   9.0
6e8d1602-d83d-4c06-8144-2f77ededeb7e, Agent   , This is Sarah from XYZ Collections. I'm reaching out regarding your account with Green Bank.                                                                                                         ,   8.0,  15.0
6e8d1602-d83d-4c06-8144-2f77ededeb7e, Customer, "Oh, I see. I was expecting a call. What's the status?"                                                                                                                                              ,  15.5,  19.0
6e8d1602-d83d-4c06-8144-2f77ededeb7e, Agent   , "Before we proceed, I need to inform you that this call is about a debt collection matter. Can you provide your address?"                                                                            ,  18.0,  27.0
6e8d1602-d83d-4c06-8144-2f77ededeb7e, Customer, "Sure, it's 123 Main Street, Springfield."                                                                                                                                                           ,  27.5,  31.0
6e8d1602-d83d-4c06-8144-2f77ededeb7e, Agent   , Thank you. Your current balance is $450. When do you plan to make a payment?                                                                                                                         ,  30.0,  39.0
6e8d1602-d83d-4c06-8144-2f77ededeb7e, Customer, I can pay it by the end of the week.                                                                                                                                                                 ,  39.5,  43.0
6e8d1602-d83d-4c06-8144-2f77ededeb7e, Agent   , Sounds good! We accept online payments. Would you like assistance with that?                                                                                                                         ,  42.0,  49.0
6e8d1602-d83d-4c06-8144-2f77ededeb7e, Customer, "Yes, please guide me through the process."                                                                                                                                                          ,  48.5,  52.0
6e8d1602-d83d-4c06-8144-2f77ededeb7e, Agent   , "Of course! To start, visit our website and click on 'Make a Payment'."                                                                                                                              ,  51.0,  58.0
6e8d1602-d83d-4c06-8144-2f77ededeb7e, Customer, "Got it, I’ll do that right away."                                                                                                                                                                   ,  57.0,  60.0
6e8d1602-d83d-4c06-8144-2f77ededeb7e, Agent   , "Thank you for your cooperation, David. If you have any questions, feel free to call back."                                                                                                          ,  59.0,  68.0
6e8d1602-d83d-4c06-8144-2f77ededeb7e, Customer, "Will do, thank you!"                                                                                                                                                                                ,  67.0,  70.0
6eec7cee-53f4-4bc2-8b01-5334b32c565c, Customer, You have reached out to a voicemail. Please leave a message at the tone.                                                                                                                             ,   0.0,   8.0
6eec7cee-53f4-4bc2-8b01-5334b32c565c, Agent   , "Hello, this is Jamie from ABC Collections. I'm calling regarding your past due balance."                                                                                                            ,   6.0,  15.0
6eec7cee-53f4-4bc2-8b01-5334b32c565c, Customer, "To leave a message, please state your name and number after the tone. Thank you."                                                                                                                   ,  12.0,  20.0
6eec7cee-53f4-4bc2-8b01-5334b32c565c, Agent   , You can reach me at 1-800-555-1234. It's important to address this matter as soon as possible.                                                                                                       ,  18.0,  30.0
6eec7cee-53f4-4bc2-8b01-5334b32c565c, Customer, Have a great day!                                                                                                                                                                                    ,  25.0,  30.0
708878fa-108e-4c22-b7bf-1d5c38227087, Agent   , "Hello, this is Mark from XYZ Collections. How are you today?"                                                                                                                                       ,   0.0,   8.0
708878fa-108e-4c22-b7bf-1d5c38227087, Customer, What the hell do you want? I'm sick of this crap!                                                                                                                                                    ,   7.5,  12.0
708878fa-108e-4c22-b7bf-1d5c38227087, Agent   , I understand you're frustrated. I'm calling regarding your overdue account.                                                                                                                          ,  11.0,  18.0
708878fa-108e-4c22-b7bf-1d5c38227087, Customer, Yeah? And what gives you the right to bother me? You are all a bunch of idiots!                                                                                                                      ,  17.0,  22.0
708878fa-108e-4c22-b7bf-1d5c38227087, Agent   , I assure you that we're here to help. Can I get your account number to assist you further?                                                                                                           ,  21.0,  29.0
708878fa-108e-4c22-b7bf-1d5c38227087, Customer, You think I'm just going to give you my info? Screw you!                                                                                                                                             ,  28.0,  33.0
708878fa-108e-4c22-b7bf-1d5c38227087, Agent   , "I understand your hesitation; however, I need that to proceed. Your current balance is fifty dollars."                                                                                              ,  32.0,  40.0
708878fa-108e-4c22-b7bf-1d5c38227087, Customer, I don't care about that! Just stop calling me already!                                                                                                                                               ,  39.0,  44.0
708878fa-108e-4c22-b7bf-1d5c38227087, Agent   , I can help you set up a payment plan if that works for you. Let's find a solution.                                                                                                                   ,  43.0,  50.0
708878fa-108e-4c22-b7bf-1d5c38227087, Customer, Solution? You're just a leech! Leave me the hell alone!                                                                                                                                              ,  49.0,  54.0
708878fa-108e-4c22-b7bf-1d5c38227087, Agent   , I truly apologize for the inconvenience. My goal is to help you resolve this matter efficiently.                                                                                                     ,  53.0,  62.0
708878fa-108e-4c22-b7bf-1d5c38227087, Customer, I don't need your help! Just f*** off!                                                                                                                                                               ,  61.0,  65.0
708878fa-108e-4c22-b7bf-1d5c38227087, Agent   , "I respect your feelings. If you need assistance in the future, please don't hesitate to reach out."                                                                                                 ,  64.0,  73.0
708878fa-108e-4c22-b7bf-1d5c38227087, Customer, "Whatever, just go away!"                                                                                                                                                                            ,  72.0,  75.0
708878fa-108e-4c22-b7bf-1d5c38227087, Agent   , Thank you for your time. Have a good day.                                                                                                                                                            ,  74.0,  80.0
708e7950-1be4-47a7-9c82-e03c88f5a1d0, Agent   , "Hello, this is Mark calling from XYZ Collections. Am I speaking with Sarah Johnson?"                                                                                                                ,   0.0,   8.0
708e7950-1be4-47a7-9c82-e03c88f5a1d0, Customer, "No, this is not Sarah. I think you have the wrong number."                                                                                                                                          ,   9.0,  12.0
708e7950-1be4-47a7-9c82-e03c88f5a1d0, Agent   , I apologize for the mix-up. I'm calling about an outstanding balance on your account with City Bank.                                                                                                 ,  11.0,  20.0
708e7950-1be4-47a7-9c82-e03c88f5a1d0, Customer, I really have no idea what you're talking about. I don’t have an account with City Bank.                                                                                                             ,  21.0,  30.0
708e7950-1be4-47a7-9c82-e03c88f5a1d0, Agent   , I'm sorry for the inconvenience. Let me double-check the number I dialed.                                                                                                                            ,  29.0,  38.0
708e7950-1be4-47a7-9c82-e03c88f5a1d0, Customer, Please do that. I’d like to resolve this quickly.                                                                                                                                                    ,  39.0,  43.0
708e7950-1be4-47a7-9c82-e03c88f5a1d0, Agent   , Thank you for your patience. Looks like I need to update my records. You won’t be contacted again.                                                                                                   ,  42.0,  52.0
708e7950-1be4-47a7-9c82-e03c88f5a1d0, Customer, Thanks for confirming that. Have a good day.                                                                                                                                                         ,  53.0,  57.0
708e7950-1be4-47a7-9c82-e03c88f5a1d0, Agent   , You too! Goodbye.                                                                                                                                                                                    ,  58.0,  60.0
73a011af-5fcc-458b-9ae5-48c7367eab5d, Agent   , "Hello, this is Sarah from XYZ Collections. How are you today?"                                                                                                                                      ,   0.0,   7.0
73a011af-5fcc-458b-9ae5-48c7367eab5d, Customer, "I'm doing alright, thanks. What is this about?"                                                                                                                                                     ,   6.5,  10.0
73a011af-5fcc-458b-9ae5-48c7367eab5d, Agent   , I'm glad to hear that. I'm calling regarding an outstanding account. Can you please confirm your date of birth for verification?                                                                     ,   9.0,  22.0
73a011af-5fcc-458b-9ae5-48c7367eab5d, Customer, "Sure, it's February 14th, 1990."                                                                                                                                                                    ,  21.0,  25.0
73a011af-5fcc-458b-9ae5-48c7367eab5d, Agent   , Thank you for that. Could you also provide your current address to further verify your identity?                                                                                                     ,  24.0,  34.0
73a011af-5fcc-458b-9ae5-48c7367eab5d, Customer, "Yes, I live at 123 Maple Street, Springfield."                                                                                                                                                      ,  33.0,  38.0
73a011af-5fcc-458b-9ae5-48c7367eab5d, Agent   , I appreciate your confirmation. You currently have a balance of $450 on your account. How would you like to proceed with the payment?                                                                ,  37.0,  50.0
73a011af-5fcc-458b-9ae5-48c7367eab5d, Customer, I can pay $100 today and the rest later.                                                                                                                                                             ,  49.0,  53.0
73a011af-5fcc-458b-9ae5-48c7367eab5d, Agent   , That sounds good. I can help you process that payment right now. Would you like to use a credit card?                                                                                                ,  52.0,  62.0
73a011af-5fcc-458b-9ae5-48c7367eab5d, Customer, "Yes, I'll use my Visa card."                                                                                                                                                                        ,  61.0,  64.0
73a011af-5fcc-458b-9ae5-48c7367eab5d, Agent   , Perfect. Can you please provide me with the card number?                                                                                                                                             ,  63.0,  66.0
73a011af-5fcc-458b-9ae5-48c7367eab5d, Customer, It's 4111 1111 1111 1111.                                                                                                                                                                            ,  65.0,  68.0
73a011af-5fcc-458b-9ae5-48c7367eab5d, Agent   , Thank you. Just one moment while I process that for you.                                                                                                                                             ,  67.0,  74.0
73a011af-5fcc-458b-9ae5-48c7367eab5d, Customer, "Okay, I'm waiting."                                                                                                                                                                                 ,  73.0,  76.0
73a011af-5fcc-458b-9ae5-48c7367eab5d, Agent   , All done! Your payment has been processed. Thank you for your cooperation.                                                                                                                           ,  75.0,  85.0
73caf5a2-b721-48fa-932c-757aa5a2c44c, Agent   , "Hello, this is John calling from XYZ Collections. Is this Mr. Smith?"                                                                                                                               ,   0.0,   7.0
73caf5a2-b721-48fa-932c-757aa5a2c44c, Customer, "Yes, this is he. What is this about?"                                                                                                                                                               ,   7.5,  11.0
73caf5a2-b721-48fa-932c-757aa5a2c44c, Agent   , "I am reaching out to discuss your account with XYZ Bank. To proceed, can you please verify your date of birth?"                                                                                     ,  10.0,  21.0
73caf5a2-b721-48fa-932c-757aa5a2c44c, Customer, "Sure, it's January 15, 1985."                                                                                                                                                                       ,  22.0,  25.0
73caf5a2-b721-48fa-932c-757aa5a2c44c, Agent   , "Thank you, Mr. Smith. Can you also confirm your current address for me?"                                                                                                                            ,  24.0,  30.0
73caf5a2-b721-48fa-932c-757aa5a2c44c, Customer, "Yes, it's 123 Elm Street, Springfield."                                                                                                                                                             ,  31.0,  35.0
73caf5a2-b721-48fa-932c-757aa5a2c44c, Agent   , Thanks for confirming that information. You currently have an outstanding balance of $450. How do you wish to proceed with the payment?                                                              ,  34.0,  48.0
73caf5a2-b721-48fa-932c-757aa5a2c44c, Customer, I can pay half today and the rest next month.                                                                                                                                                        ,  47.0,  53.0
73caf5a2-b721-48fa-932c-757aa5a2c44c, Agent   , "That sounds reasonable. So, would you like to make a payment of $225 today?"                                                                                                                        ,  52.0,  60.0
73caf5a2-b721-48fa-932c-757aa5a2c44c, Customer, "Yes, I can do that."                                                                                                                                                                                ,  59.0,  62.0
73caf5a2-b721-48fa-932c-757aa5a2c44c, Agent   , "Great! I will process that for you. May I have your payment method, please?"                                                                                                                        ,  61.0,  68.0
73caf5a2-b721-48fa-932c-757aa5a2c44c, Customer, I will use my credit card.                                                                                                                                                                           ,  67.0,  70.0
73caf5a2-b721-48fa-932c-757aa5a2c44c, Agent   , "Perfect, please provide the card details when you're ready."                                                                                                                                        ,  69.0,  73.0
73caf5a2-b721-48fa-932c-757aa5a2c44c, Customer, "Okay, it's 4111 1111 1111 1111, expires 10/25."                                                                                                                                                     ,  72.0,  75.0
73caf5a2-b721-48fa-932c-757aa5a2c44c, Agent   , "Thank you for that information, Mr. Smith. I will process this and send you a confirmation shortly."                                                                                                ,  74.0,  85.0
7419fc47-2a8a-4203-868f-73e562aeae64, Agent   , "Hello, this is Mark calling from XYZ Collections. How are you today?"                                                                                                                               ,   0.0,   7.0
7419fc47-2a8a-4203-868f-73e562aeae64, Customer, "I'm doing well, thank you. What is this regarding?"                                                                                                                                                 ,   7.5,  12.0
7419fc47-2a8a-4203-868f-73e562aeae64, Agent   , "I’m calling about your outstanding balance with ABC Credit. Before we discuss any details, can you please verify your date of birth?"                                                               ,  11.0,  22.0
7419fc47-2a8a-4203-868f-73e562aeae64, Customer, "Sure, it’s January 15, 1990."                                                                                                                                                                       ,  21.0,  25.0
7419fc47-2a8a-4203-868f-73e562aeae64, Agent   , Thank you for that. Can you also confirm your current address?                                                                                                                                       ,  24.0,  30.0
7419fc47-2a8a-4203-868f-73e562aeae64, Customer, "Yes, it’s 123 Maple Street, Springfield."                                                                                                                                                           ,  29.0,  34.0
7419fc47-2a8a-4203-868f-73e562aeae64, Agent   , Thank you for verifying your information. You have an outstanding balance of $350. How would you like to proceed with this?                                                                          ,  33.0,  43.0
7419fc47-2a8a-4203-868f-73e562aeae64, Customer, I can make a payment of $100 today.                                                                                                                                                                  ,  42.0,  46.0
7419fc47-2a8a-4203-868f-73e562aeae64, Agent   , Great! Would you like to pay that via credit card or bank transfer?                                                                                                                                  ,  45.0,  54.0
7419fc47-2a8a-4203-868f-73e562aeae64, Customer, I will use my credit card.                                                                                                                                                                           ,  53.0,  56.0
7419fc47-2a8a-4203-868f-73e562aeae64, Agent   , Perfect! I’ll need your card details to process the payment. What’s the card number?                                                                                                                 ,  55.0,  63.0
7419fc47-2a8a-4203-868f-73e562aeae64, Customer, It's 4111-1111-1111-1111.                                                                                                                                                                            ,  62.0,  66.0
7419fc47-2a8a-4203-868f-73e562aeae64, Agent   , "Thank you, and can I have the expiration date and CVV as well?"                                                                                                                                     ,  65.0,  71.0
7419fc47-2a8a-4203-868f-73e562aeae64, Customer, "Sure, it's 12/25 and the CVV is 123."                                                                                                                                                               ,  70.0,  77.0
7419fc47-2a8a-4203-868f-73e562aeae64, Agent   , Thank you for your cooperation. Your payment of $100 is being processed now.                                                                                                                         ,  76.0,  82.0
742147aa-a2df-4429-859e-05b4a7875563, Agent   , "Hello, is this Mark Johnson? This is Sarah calling from XYZ Collections. How are you today?"                                                                                                        ,   0.0,   8.0
742147aa-a2df-4429-859e-05b4a7875563, Customer, "Hi Sarah, yes this is Mark. I'm doing okay, thanks."                                                                                                                                                ,   8.5,  12.0
742147aa-a2df-4429-859e-05b4a7875563, Agent   , "I'm glad to hear that, Mark. I'm reaching out regarding your overdue balance with ABC Credit Union. Can I get your account number to look it up?"                                                   ,  11.0,  21.0
742147aa-a2df-4429-859e-05b4a7875563, Customer, "Sure, it's 123456789."                                                                                                                                                                              ,  22.0,  25.0
742147aa-a2df-4429-859e-05b4a7875563, Agent   , "Thank you for that. Now, your current balance is $500. Would you like to discuss payment options?"                                                                                                  ,  24.0,  34.0
742147aa-a2df-4429-859e-05b4a7875563, Customer, I was thinking of paying half today and the rest next month.                                                                                                                                         ,  35.0,  42.0
742147aa-a2df-4429-859e-05b4a7875563, Agent   , "That sounds reasonable. I can help facilitate that. Just to clarify, can I confirm your mailing address?"                                                                                           ,  41.0,  51.0
742147aa-a2df-4429-859e-05b4a7875563, Customer, "It's 456 Elm Street, Springfield."                                                                                                                                                                  ,  52.0,  56.0
